11		22	1696408834	1696408834	0	0	0	0		256	0	0	0	0	\N	{"CType":"","colPos":"","header":"","header_layout":"","header_position":"","date":"","header_link":"","subheader":"","layout":"","frame_class":"","space_before_class":"","space_after_class":"","sectionIndex":"","linkToTop":"","sys_language_uid":"","hidden":"","starttime":"","endtime":"","fe_group":"","editlock":"","categories":"","rowDescription":""}	0	0	0	0	header	Header EN edited		\N	0	0	0	0	0	0	0	2	0	0	0	default	0					0			0	0	1	0		0				0	0	0	\N			\N	124	0	0	0	0	0	0	0
12		22	1696409469	1696408834	0	0	0	0		128	0	1	11	11	\N	{"CType":"header","starttime":"0","endtime":"0","categories":"0","l18n_parent":"0","layout":"0","frame_class":"default","space_before_class":"","space_after_class":"","bullets_type":"0","colPos":"0","date":"0","header_layout":"0","header_position":"","imagewidth":"0","imageheight":"0","imageorient":"0","imagecols":"2","cols":"0","recursive":"0","list_type":"","target":"","sectionIndex":"1","accessibility_title":"","accessibility_bypass_text":"","l18n_diffsource":"{\\"CType\\":\\"\\",\\"colPos\\":\\"\\",\\"header\\":\\"\\",\\"header_layout\\":\\"\\",\\"header_position\\":\\"\\",\\"date\\":\\"\\",\\"header_link\\":\\"\\",\\"subheader\\":\\"\\",\\"layout\\":\\"\\",\\"frame_class\\":\\"\\",\\"space_before_class\\":\\"\\",\\"space_after_class\\":\\"\\",\\"sectionIndex\\":\\"\\",\\"linkToTop\\":\\"\\",\\"sys_language_uid\\":\\"\\",\\"hidden\\":\\"\\",\\"starttime\\":\\"\\",\\"endtime\\":\\"\\",\\"fe_group\\":\\"\\",\\"editlock\\":\\"\\",\\"categories\\":\\"\\",\\"rowDescription\\":\\"\\"}","table_class":"","table_delimiter":"124","table_enclosure":"0","table_header_position":"0","table_tfoot":"0","uploads_description":"0","uploads_type":"0","t3_origuid":"7","rowDescription":"","tstamp":"1696408834","crdate":"1696408834","hidden":"0","fe_group":"","editlock":"0","sys_language_uid":"0","l10n_source":"0","header":"Header EN edited","bodytext":"","assets":"0","image":"0","imageborder":"0","media":"0","records":"","pages":"","subheader":"","header_link":"","image_zoom":"0","linkToTop":"0","file_collections":"","filelink_size":"0","filelink_sorting":"","filelink_sorting_direction":"","pi_flexform":"","accessibility_bypass":"0","category_field":"","table_caption":"","selected_categories":"0","tx_impexp_origuid":"0","tx_news_related_news":"0","tx_styleguide_containsdemo":""}	0	0	0	0	header	Header DE edited - changed		\N	0	0	0	0	0	0	0	2	0	0	0	default	0					0			0	0	1	0		0				0	0	0	\N			\N	124	0	0	0	0	0	0	0
13		22	1696408834	1696408834	0	0	0	0		64	0	2	11	11	\N	{"CType":"header","starttime":"0","endtime":"0","categories":"0","l18n_parent":"0","layout":"0","frame_class":"default","space_before_class":"","space_after_class":"","bullets_type":"0","colPos":"0","date":"0","header_layout":"0","header_position":"","imagewidth":"0","imageheight":"0","imageorient":"0","imagecols":"2","cols":"0","recursive":"0","list_type":"","target":"","sectionIndex":"1","accessibility_title":"","accessibility_bypass_text":"","l18n_diffsource":"{\\"CType\\":\\"\\",\\"colPos\\":\\"\\",\\"header\\":\\"\\",\\"header_layout\\":\\"\\",\\"header_position\\":\\"\\",\\"date\\":\\"\\",\\"header_link\\":\\"\\",\\"subheader\\":\\"\\",\\"layout\\":\\"\\",\\"frame_class\\":\\"\\",\\"space_before_class\\":\\"\\",\\"space_after_class\\":\\"\\",\\"sectionIndex\\":\\"\\",\\"linkToTop\\":\\"\\",\\"sys_language_uid\\":\\"\\",\\"hidden\\":\\"\\",\\"starttime\\":\\"\\",\\"endtime\\":\\"\\",\\"fe_group\\":\\"\\",\\"editlock\\":\\"\\",\\"categories\\":\\"\\",\\"rowDescription\\":\\"\\"}","table_class":"","table_delimiter":"124","table_enclosure":"0","table_header_position":"0","table_tfoot":"0","uploads_description":"0","uploads_type":"0","t3_origuid":"7","rowDescription":"","tstamp":"1696408834","crdate":"1696408834","hidden":"0","fe_group":"","editlock":"0","sys_language_uid":"0","l10n_source":"0","header":"Header EN edited","bodytext":"","assets":"0","image":"0","imageborder":"0","media":"0","records":"","pages":"","subheader":"","header_link":"","image_zoom":"0","linkToTop":"0","file_collections":"","filelink_size":"0","filelink_sorting":"","filelink_sorting_direction":"","pi_flexform":"","accessibility_bypass":"0","category_field":"","table_caption":"","selected_categories":"0","tx_impexp_origuid":"0","tx_news_related_news":"0","tx_styleguide_containsdemo":""}	0	0	0	0	header	Header JP edited		\N	0	0	0	0	0	0	0	2	0	0	0	default	0					0			0	0	1	0		0				0	0	0	\N			\N	124	0	0	0	0	0	0	0
14		25	1696432957	1696432574	1	0	0	0		256	0	0	0	0	\N	{"CType":"","colPos":"","header":"","header_layout":"","header_position":"","date":"","header_link":"","subheader":"","layout":"","frame_class":"","space_before_class":"","space_after_class":"","sectionIndex":"","linkToTop":"","sys_language_uid":"","hidden":"","starttime":"","endtime":"","fe_group":"","editlock":"","categories":"","rowDescription":""}	0	0	0	0	header	Solr Integration		\N	0	0	0	0	0	0	0	2	0	0	0	default	0			\N	\N	0			0	0	1	0	\N	0				0	0	0	\N			\N	124	0	0	0	0	\N	0	0
15		25	1696433049	1696433049	0	0	0	0		256	0	0	0	0	\N		0	0	0	0	text	Solr integration		<p>Upon publishing of this page a new&nbsp;In2code\\In2publish\\Features\\SolrIntegration\\Domain\\Model\\Task\\SolrQueueItemTask will be created and executed. You will find a new entry in the table&nbsp;foreign.tx_in2code_in2publish_task on foreign.</p>	0	0	0	0	0	0	0	2	0	0	0	default	0			\N	\N	0			0	0	1	0	\N	0				0	0	0	\N			\N	124	0	0	0	0	\N	0	0
16		26	1741939064	1696487898	0	0	0	0		1	0	0	0	0	\N	{"CType":"","colPos":"","header":"","header_layout":"","header_position":"","date":"","header_link":"","subheader":"","bodytext":"","image":"","imagewidth":"","imageheight":"","imageborder":"","imageorient":"","imagecols":"","image_zoom":"","layout":"","frame_class":"","space_before_class":"","space_after_class":"","sectionIndex":"","linkToTop":"","categories":"","sys_language_uid":"","hidden":"","starttime":"","endtime":"","fe_group":"","editlock":"","rowDescription":""}	0	0	0	0	textpic	9b news about maxim berg			0	0	0	0	1	0	0	2	0	0	0	default	0			\N	\N	0			0	0	1	0	\N	0				0	0	0	\N			\N	124	0	0	0	0	\N	0	3
17		25	1696489180	1696489168	0	0	0	0		128	0	0	0	0	\N	{"CType":"","colPos":"","header":"","header_layout":"","header_position":"","date":"","header_link":"","subheader":"","layout":"","frame_class":"","space_before_class":"","space_after_class":"","sectionIndex":"","linkToTop":"","sys_language_uid":"","hidden":"","starttime":"","endtime":"","fe_group":"","editlock":"","categories":"","rowDescription":""}	0	0	0	0	header	New Header		\N	0	0	0	0	0	0	0	2	0	0	0	default	0			\N	\N	0			0	0	1	0	\N	0				0	0	0	\N			\N	124	0	0	0	0	\N	0	0
18		33	1697025655	1697023578	0	0	0	0		1	0	0	0	0	\N	{"CType":"","colPos":"","header":"","header_layout":"","header_position":"","date":"","header_link":"","subheader":"","bodytext":"","image":"","imagewidth":"","imageheight":"","imageborder":"","imageorient":"","imagecols":"","image_zoom":"","layout":"","frame_class":"","space_before_class":"","space_after_class":"","sectionIndex":"","linkToTop":"","sys_language_uid":"","hidden":"","starttime":"","endtime":"","fe_group":"","editlock":"","categories":"","rowDescription":""}	0	0	0	0	textpic	Content element with image - edited			0	0	0	0	1	0	0	2	0	0	0	default	0			\N	\N	0			0	0	1	0	\N	0				0	0	0	\N			\N	124	0	0	0	0	\N	0	5
19		26	1697027409	1697027393	0	0	0	0		1	0	0	0	0	\N	{"CType":"","colPos":"","header":"","header_layout":"","header_position":"","date":"","header_link":"","subheader":"","bodytext":"","image":"","imagewidth":"","imageheight":"","imageborder":"","imageorient":"","imagecols":"","image_zoom":"","layout":"","frame_class":"","space_before_class":"","space_after_class":"","sectionIndex":"","linkToTop":"","sys_language_uid":"","hidden":"","starttime":"","endtime":"","fe_group":"","editlock":"","categories":"","rowDescription":""}	0	0	0	0	textpic	9a new news about roman wimmers			0	0	0	0	1	0	0	2	0	0	0	default	0			\N	\N	0			0	0	1	0	\N	0				0	0	0	\N			\N	124	0	0	0	0	\N	0	4
20		26	1697100358	1697100283	0	0	0	0		1	0	0	0	0	\N	{"hidden":""}	0	0	0	0	text	Header			0	0	0	0	0	0	0	2	0	0	0	default	0			\N	\N	0			0	0	1	0	\N	0				0	0	0	\N			\N	124	0	0	0	0	\N	0	6
21		35	1697114604	1697114604	0	0	0	0		256	0	0	0	0	\N		0	0	0	0	header	Header on not published Parent page 5c.1		\N	0	0	0	0	0	0	0	2	0	0	0	default	0			\N	\N	0			0	0	1	0	\N	0				0	0	0	\N			\N	124	0	0	0	0	\N	0	0
22		36	1697114641	1697114641	0	0	0	0		256	0	0	0	0	\N		0	0	0	0	shortcut	Insert Record on Child Ready to Publish 5c.1.1		\N	0	0	0	0	0	0	0	2	0	0	0	default	0			tt_content_21	\N	0			0	0	1	0	\N	0				0	0	0	\N			\N	124	0	0	0	0	\N	0	0
23		37	1697114945	1697114724	1	0	0	0		256	0	0	0	0	\N		0	0	0	0	header	Header on published Page 5c.2		\N	0	0	0	0	0	0	0	2	0	0	0	default	0			\N	\N	0			0	0	1	0	\N	0				0	0	0	\N			\N	124	0	0	0	0	\N	0	0
24		38	1697114952	1697114800	1	0	0	0		256	0	0	0	0	\N		0	0	0	0	shortcut	Insert Record on Ready To Publish Page 5c.2.1		\N	0	0	0	0	0	0	0	2	0	0	0	default	0			tt_content_23	\N	0			0	0	1	0	\N	0				0	0	0	\N			\N	124	0	0	0	0	\N	0	0
25		37	1697115185	1697114973	0	0	0	0		256	0	0	0	0	\N	{"CType":"","colPos":"","header":"","header_layout":"","header_position":"","date":"","header_link":"","subheader":"","layout":"","frame_class":"","space_before_class":"","space_after_class":"","sectionIndex":"","linkToTop":"","sys_language_uid":"","hidden":"","starttime":"","endtime":"","fe_group":"","editlock":"","categories":"","rowDescription":""}	0	0	0	0	header	Header auf Parent Published 5c.2		\N	0	0	0	0	0	0	0	2	0	0	0	default	0			\N	\N	0			0	0	1	0	\N	0				0	0	0	\N			\N	124	0	0	0	0	\N	0	0
26		37	1697115041	1697115004	1	0	0	0		512	0	0	0	0	\N		0	0	0	0	header	Test 1		\N	0	0	0	0	0	0	0	2	0	0	0	default	0			\N	\N	0			0	0	1	0	\N	0				0	0	0	\N			\N	124	0	0	0	0	\N	0	0
27		38	1698236027	1697115096	1	0	0	0		256	0	0	0	0	\N		0	0	0	0	shortcut	Insert Record on Child Ready To Publish 5c.2.1		\N	0	0	0	0	0	0	0	2	0	0	0	default	0			tt_content_25	\N	0			0	0	1	0	\N	0				0	0	0	\N			\N	124	0	0	0	0	\N	0	0
28		45	1698227132	1697543903	0	0	0	0		256	0	0	0	0	\N	{"CType":"","colPos":"","header":"","header_layout":"","header_position":"","date":"","header_link":"","subheader":"","layout":"","frame_class":"","space_before_class":"","space_after_class":"","sectionIndex":"","linkToTop":"","sys_language_uid":"","hidden":"","starttime":"","endtime":"","fe_group":"","editlock":"","categories":"","rowDescription":""}	0	0	0	0	header	Header EN		\N	0	0	0	0	0	0	0	2	0	0	0	default	0			\N	\N	0			0	0	1	0	\N	0				0	0	0	\N			\N	124	0	0	0	0	\N	0	0
29		45	1697543947	1697543921	0	0	0	0		512	0	1	0	28	\N	{"hidden":""}	0	0	0	0	header	Header DE		\N	0	0	0	0	0	0	0	2	0	0	0	default	0					0	Translated in Free Mode		0	0	1	0		0				0	0	0	\N			\N	124	0	0	0	0	0	0	0
30		44	1697544009	1697544009	0	0	0	0		256	0	0	0	0	\N		0	0	0	0	header	Header EN		\N	0	0	0	0	0	0	0	2	0	0	0	default	0			\N	\N	0			0	0	1	0	\N	0				0	0	0	\N			\N	124	0	0	0	0	\N	0	0
31		44	1697544060	1697544038	0	0	0	0		512	0	1	30	30	\N	{"CType":"header","starttime":"0","endtime":"0","categories":"0","l18n_parent":"0","layout":"0","frame_class":"default","space_before_class":"","space_after_class":"","bullets_type":"0","colPos":"0","date":"0","header_layout":"0","header_position":"","imagewidth":"0","imageheight":"0","imageorient":"0","imagecols":"2","cols":"0","recursive":"0","list_type":"","target":"","sectionIndex":"1","accessibility_title":"","accessibility_bypass_text":"","l18n_diffsource":"","table_class":"","table_delimiter":"124","table_enclosure":"0","table_header_position":"0","table_tfoot":"0","uploads_description":"0","uploads_type":"0","t3_origuid":"0","rowDescription":"","tstamp":"1697544009","crdate":"1697544009","hidden":"0","fe_group":"","editlock":"0","sys_language_uid":"0","l10n_source":"0","header":"Header EN","bodytext":"","assets":"0","image":"0","imageborder":"0","media":"0","records":"","pages":"","subheader":"","header_link":"","image_zoom":"0","linkToTop":"0","file_collections":"","filelink_size":"0","filelink_sorting":"","filelink_sorting_direction":"","pi_flexform":"","accessibility_bypass":"0","category_field":"","table_caption":"","selected_categories":"","tx_impexp_origuid":"0","tx_news_related_news":"0"}	0	0	0	0	header	Header DE		\N	0	0	0	0	0	0	0	2	0	0	0	default	0					0	Translated in Connected Mode		0	0	1	0		0				0	0	0	\N			\N	124	0	0	0	0	0	0	0
32		43	1698750839	1697544285	0	1	0	0		256	0	0	0	0	\N	{"hidden":""}	0	0	0	0	header	Header EN		\N	0	0	0	0	0	0	0	2	0	0	0	default	0			\N	\N	0	disabled		0	0	1	0	\N	0				0	0	0	\N			\N	124	0	0	0	0	\N	0	0
33		43	1698228875	1697544303	0	0	0	0		512	0	1	32	32	\N	{"CType":"header","starttime":"0","endtime":"0","categories":"0","l18n_parent":"0","layout":"0","frame_class":"default","space_before_class":"","space_after_class":"","bullets_type":"0","colPos":"0","date":"0","header_layout":"0","header_position":"","imagewidth":"0","imageheight":"0","imageorient":"0","imagecols":"2","cols":"0","recursive":"0","list_type":"","target":"","sectionIndex":"1","accessibility_title":"","accessibility_bypass_text":"","l18n_diffsource":"","table_class":"","table_delimiter":"124","table_enclosure":"0","table_header_position":"0","table_tfoot":"0","uploads_description":"0","uploads_type":"0","t3_origuid":"0","rowDescription":"","tstamp":"1697544285","crdate":"1697544285","hidden":"0","fe_group":"","editlock":"0","sys_language_uid":"0","l10n_source":"0","header":"Header EN","bodytext":"","assets":"0","image":"0","imageborder":"0","media":"0","records":"","pages":"","subheader":"disabled","header_link":"","image_zoom":"0","linkToTop":"0","file_collections":"","filelink_size":"0","filelink_sorting":"","filelink_sorting_direction":"","pi_flexform":"","accessibility_bypass":"0","category_field":"","table_caption":"","selected_categories":"","tx_impexp_origuid":"0","tx_news_related_news":"0"}	0	0	0	0	header	Header DE		\N	0	0	0	0	0	0	0	2	0	0	0	default	0					0	Translated in Connected Mode		0	0	1	0		0				0	0	0	\N			\N	124	0	0	0	0	0	0	0
34		51	1697551099	1697545050	0	0	0	0		256	0	0	0	0	\N	{"CType":"","colPos":"","header":"","header_layout":"","header_position":"","date":"","header_link":"","subheader":"","layout":"","frame_class":"","space_before_class":"","space_after_class":"","sectionIndex":"","linkToTop":"","sys_language_uid":"","hidden":"","starttime":"","endtime":"","fe_group":"","editlock":"","categories":"","rowDescription":""}	0	0	0	0	header	Header EN - edited		\N	0	0	0	0	0	0	0	2	0	0	0	default	0			\N	\N	0			0	0	1	0	\N	0				0	0	0	\N			\N	124	0	0	0	0	\N	0	0
35		51	1697551108	1697545065	0	0	0	0		512	0	1	34	34	\N	{"CType":"header","starttime":"0","endtime":"0","categories":"0","l18n_parent":"0","layout":"0","frame_class":"default","space_before_class":"","space_after_class":"","bullets_type":"0","colPos":"0","date":"0","header_layout":"0","header_position":"","imagewidth":"0","imageheight":"0","imageorient":"0","imagecols":"2","cols":"0","recursive":"0","list_type":"","target":"","sectionIndex":"1","accessibility_title":"","accessibility_bypass_text":"","l18n_diffsource":"","table_class":"","table_delimiter":"124","table_enclosure":"0","table_header_position":"0","table_tfoot":"0","uploads_description":"0","uploads_type":"0","t3_origuid":"0","rowDescription":"","tstamp":"1697545050","crdate":"1697545050","hidden":"0","fe_group":"","editlock":"0","sys_language_uid":"0","l10n_source":"0","header":"Header EN - edited","bodytext":"","assets":"0","image":"0","imageborder":"0","media":"0","records":"","pages":"","subheader":"","header_link":"","image_zoom":"0","linkToTop":"0","file_collections":"","filelink_size":"0","filelink_sorting":"","filelink_sorting_direction":"","pi_flexform":"","accessibility_bypass":"0","category_field":"","table_caption":"","selected_categories":"","tx_impexp_origuid":"0","tx_news_related_news":"0"}	0	0	0	0	header	Header DE - edited		\N	0	0	0	0	0	0	0	2	0	0	0	default	0					0	Translated in Connected Mode		0	0	1	0		0				0	0	0	\N			\N	124	0	0	0	0	0	0	0
36		51	1697551118	1697545099	0	0	0	0		384	0	2	34	34	\N	{"CType":"header","starttime":"0","endtime":"0","categories":"0","l18n_parent":"0","layout":"0","frame_class":"default","space_before_class":"","space_after_class":"","bullets_type":"0","colPos":"0","date":"0","header_layout":"0","header_position":"","imagewidth":"0","imageheight":"0","imageorient":"0","imagecols":"2","cols":"0","recursive":"0","list_type":"","target":"","sectionIndex":"1","accessibility_title":"","accessibility_bypass_text":"","l18n_diffsource":"","table_class":"","table_delimiter":"124","table_enclosure":"0","table_header_position":"0","table_tfoot":"0","uploads_description":"0","uploads_type":"0","t3_origuid":"0","rowDescription":"","tstamp":"1697545050","crdate":"1697545050","hidden":"0","fe_group":"","editlock":"0","sys_language_uid":"0","l10n_source":"0","header":"Header EN - edited","bodytext":"","assets":"0","image":"0","imageborder":"0","media":"0","records":"","pages":"","subheader":"","header_link":"","image_zoom":"0","linkToTop":"0","file_collections":"","filelink_size":"0","filelink_sorting":"","filelink_sorting_direction":"","pi_flexform":"","accessibility_bypass":"0","category_field":"","table_caption":"","selected_categories":"","tx_impexp_origuid":"0","tx_news_related_news":"0"}	0	0	0	0	header	Header JP - edited		\N	0	0	0	0	0	0	0	2	0	0	0	default	0					0	Translated in Connected Mode		0	0	1	0		0				0	0	0	\N			\N	124	0	0	0	0	0	0	0
37		54	1697545896	1697545388	0	0	0	0		256	0	0	0	0	\N	{"CType":"","colPos":"","header":"","header_layout":"","header_position":"","date":"","header_link":"","subheader":"","layout":"","frame_class":"","space_before_class":"","space_after_class":"","sectionIndex":"","linkToTop":"","sys_language_uid":"","hidden":"","starttime":"","endtime":"","fe_group":"","editlock":"","categories":"","rowDescription":""}	0	0	0	0	header	Header EN - edited		\N	0	0	0	0	0	0	0	2	0	0	0	default	0					0			0	0	1	0		0				0	0	0	\N			\N	124	0	0	0	0	0	0	0
38		54	1697545905	1697545388	0	0	0	0		128	0	1	37	37	\N	{"CType":"header","starttime":"0","endtime":"0","categories":"0","l18n_parent":"0","layout":"0","frame_class":"default","space_before_class":"","space_after_class":"","bullets_type":"0","colPos":"0","date":"0","header_layout":"0","header_position":"","imagewidth":"0","imageheight":"0","imageorient":"0","imagecols":"2","cols":"0","recursive":"0","list_type":"","target":"","sectionIndex":"1","accessibility_title":"","accessibility_bypass_text":"","l18n_diffsource":"","table_class":"","table_delimiter":"124","table_enclosure":"0","table_header_position":"0","table_tfoot":"0","uploads_description":"0","uploads_type":"0","t3_origuid":"34","rowDescription":"","tstamp":"1697545388","crdate":"1697545388","hidden":"0","fe_group":"","editlock":"0","sys_language_uid":"0","l10n_source":"0","header":"Header EN - edited","bodytext":"","assets":"0","image":"0","imageborder":"0","media":"0","records":"","pages":"","subheader":"","header_link":"","image_zoom":"0","linkToTop":"0","file_collections":"","filelink_size":"0","filelink_sorting":"","filelink_sorting_direction":"","pi_flexform":"","accessibility_bypass":"0","category_field":"","table_caption":"","selected_categories":"0","tx_impexp_origuid":"0","tx_news_related_news":"0"}	0	0	0	0	header	Header DE - edited		\N	0	0	0	0	0	0	0	2	0	0	0	default	0					0	Translated in Connected Mode		0	0	1	0		0				0	0	0	\N			\N	124	0	0	0	0	0	0	0
